,Province/State,Country/Region,Date,total_cases
15818,,Guinea-Bissau,2020-03-21,0
15819,,Mali,2020-03-21,0
15820,,Saint Kitts and Nevis,2020-03-21,0
15821,Northwest Territories,Canada,2020-03-21,0
15822,Yukon,Canada,2020-03-21,0
15823,,Kosovo,2020-03-21,0
15824,,Burma,2020-03-21,0
15825,Anguilla,United Kingdom,2020-03-21,0
15826,British Virgin Islands,United Kingdom,2020-03-21,0
15827,Turks and Caicos Islands,United Kingdom,2020-03-21,0
15828,,MS Zaandam,2020-03-21,0
15829,,Botswana,2020-03-21,0
15830,,Burundi,2020-03-21,0
15831,,Sierra Leone,2020-03-21,0
15832,"Bonaire, Sint Eustatius and Saba",Netherlands,2020-03-21,0
15833,,Malawi,2020-03-21,0
15834,Falkland Islands (Malvinas),United Kingdom,2020-03-21,0
15835,Saint Pierre and Miquelon,France,2020-03-21,0
15836,,South Sudan,2020-03-21,0
15837,,Western Sahara,2020-03-21,0
15838,,Sao Tome and Principe,2020-03-21,0
15839,,Yemen,2020-03-21,0
15840,,Afghanistan,2020-03-22,40
15841,,Albania,2020-03-22,89
15842,,Algeria,2020-03-22,201
15843,,Andorra,2020-03-22,113
15844,,Angola,2020-03-22,2
15845,,Antigua and Barbuda,2020-03-22,1
15846,,Argentina,2020-03-22,266
15847,,Armenia,2020-03-22,194
15848,Australian Capital Territory,Australia,2020-03-22,19
15849,New South Wales,Australia,2020-03-22,669
15850,Northern Territory,Australia,2020-03-22,5
15851,Queensland,Australia,2020-03-22,259
15852,South Australia,Australia,2020-03-22,100
15853,Tasmania,Australia,2020-03-22,22
15854,Victoria,Australia,2020-03-22,355
15855,Western Australia,Australia,2020-03-22,120
15856,,Austria,2020-03-22,3582
15857,,Azerbaijan,2020-03-22,65
15858,,Bahamas,2020-03-22,4
15859,,Bahrain,2020-03-22,334
15860,,Bangladesh,2020-03-22,27
15861,,Barbados,2020-03-22,14
15862,,Belarus,2020-03-22,76
15863,,Belgium,2020-03-22,3401
15864,,Benin,2020-03-22,2
15865,,Bhutan,2020-03-22,2
15866,,Bolivia,2020-03-22,24
15867,,Bosnia and Herzegovina,2020-03-22,126
15868,,Brazil,2020-03-22,1546
15869,,Brunei,2020-03-22,88
15870,,Bulgaria,2020-03-22,187
15871,,Burkina Faso,2020-03-22,75
15872,,Cabo Verde,2020-03-22,3
15873,,Cambodia,2020-03-22,84
15874,,Cameroon,2020-03-22,40
15875,Alberta,Canada,2020-03-22,259
15876,British Columbia,Canada,2020-03-22,424
15877,Grand Princess,Canada,2020-03-22,13
15878,Manitoba,Canada,2020-03-22,20
15879,New Brunswick,Canada,2020-03-22,17
15880,Newfoundland and Labrador,Canada,2020-03-22,9
15881,Nova Scotia,Canada,2020-03-22,28
15882,Ontario,Canada,2020-03-22,425
15883,Prince Edward Island,Canada,2020-03-22,3
15884,Quebec,Canada,2020-03-22,219
15885,Saskatchewan,Canada,2020-03-22,52
15886,,Central African Republic,2020-03-22,3
15887,,Chad,2020-03-22,1
15888,,Chile,2020-03-22,632
15889,Anhui,China,2020-03-22,990
15890,Beijing,China,2020-03-22,522
15891,Chongqing,China,2020-03-22,577
15892,Fujian,China,2020-03-22,313
15893,Gansu,China,2020-03-22,136
15894,Guangdong,China,2020-03-22,1413
15895,Guangxi,China,2020-03-22,254
15896,Guizhou,China,2020-03-22,146
15897,Hainan,China,2020-03-22,168
15898,Hebei,China,2020-03-22,319
15899,Heilongjiang,China,2020-03-22,484
15900,Henan,China,2020-03-22,1274
15901,Hong Kong,China,2020-03-22,317
15902,Hubei,China,2020-03-22,67800
15903,Hunan,China,2020-03-22,1018
15904,Inner Mongolia,China,2020-03-22,75
15905,Jiangsu,China,2020-03-22,633
15906,Jiangxi,China,2020-03-22,936
15907,Jilin,China,2020-03-22,93
15908,Liaoning,China,2020-03-22,127
15909,Macau,China,2020-03-22,24
15910,Ningxia,China,2020-03-22,75
15911,Qinghai,China,2020-03-22,18
15912,Shaanxi,China,2020-03-22,248
15913,Shandong,China,2020-03-22,767
15914,Shanghai,China,2020-03-22,404
15915,Shanxi,China,2020-03-22,133
15916,Sichuan,China,2020-03-22,543
15917,Tianjin,China,2020-03-22,137
15918,Tibet,China,2020-03-22,1
15919,Xinjiang,China,2020-03-22,76
15920,Yunnan,China,2020-03-22,176
15921,Zhejiang,China,2020-03-22,1238
15922,,Colombia,2020-03-22,231
15923,,Congo (Brazzaville),2020-03-22,3
15924,,Congo (Kinshasa),2020-03-22,30
15925,,Costa Rica,2020-03-22,134
15926,,Cote d'Ivoire,2020-03-22,14
15927,,Croatia,2020-03-22,254
15928,,Diamond Princess,2020-03-22,712
15929,,Cuba,2020-03-22,35
15930,,Cyprus,2020-03-22,95
15931,,Czechia,2020-03-22,1120
15932,Faroe Islands,Denmark,2020-03-22,115
15933,Greenland,Denmark,2020-03-22,4
15934,,Denmark,2020-03-22,1395
15935,,Djibouti,2020-03-22,1
15936,,Dominican Republic,2020-03-22,202
15937,,Ecuador,2020-03-22,789
15938,,Egypt,2020-03-22,327
15939,,El Salvador,2020-03-22,3
15940,,Equatorial Guinea,2020-03-22,6
15941,,Eritrea,2020-03-22,1
15942,,Estonia,2020-03-22,326
15943,,Eswatini,2020-03-22,4
15944,,Ethiopia,2020-03-22,11
15945,,Fiji,2020-03-22,2
15946,,Finland,2020-03-22,626
15947,French Guiana,France,2020-03-22,18
15948,French Polynesia,France,2020-03-22,18
15949,Guadeloupe,France,2020-03-22,58
15950,Mayotte,France,2020-03-22,11
15951,New Caledonia,France,2020-03-22,4
15952,Reunion,France,2020-03-22,64
15953,Saint Barthelemy,France,2020-03-22,3
15954,St Martin,France,2020-03-22,5
15955,Martinique,France,2020-03-22,44
15956,,France,2020-03-22,16018
15957,,Gabon,2020-03-22,5
15958,,Gambia,2020-03-22,1
15959,,Georgia,2020-03-22,54
15960,,Germany,2020-03-22,24873
15961,,Ghana,2020-03-22,23
15962,,Greece,2020-03-22,624
15963,,Guatemala,2020-03-22,19
15964,,Guinea,2020-03-22,2
15965,,Guyana,2020-03-22,19
15966,,Haiti,2020-03-22,2
15967,,Holy See,2020-03-22,1
15968,,Honduras,2020-03-22,26
15969,,Hungary,2020-03-22,131
15970,,Iceland,2020-03-22,568
15971,,India,2020-03-22,396
15972,,Indonesia,2020-03-22,514
15973,,Iran,2020-03-22,21638
15974,,Iraq,2020-03-22,233
15975,,Ireland,2020-03-22,906
15976,,Israel,2020-03-22,883
15977,,Italy,2020-03-22,59138
15978,,Jamaica,2020-03-22,19
15979,,Japan,2020-03-22,1101
15980,,Jordan,2020-03-22,112
15981,,Kazakhstan,2020-03-22,60
15982,,Kenya,2020-03-22,15
15983,,"Korea, South",2020-03-22,8961
15984,,Kuwait,2020-03-22,188
15985,,Kyrgyzstan,2020-03-22,14
15986,,Latvia,2020-03-22,139
15987,,Lebanon,2020-03-22,248
15988,,Liberia,2020-03-22,3
15989,,Liechtenstein,2020-03-22,37
15990,,Lithuania,2020-03-22,143
15991,,Luxembourg,2020-03-22,798
15992,,Madagascar,2020-03-22,3
15993,,Malaysia,2020-03-22,1306
15994,,Maldives,2020-03-22,13
15995,,Malta,2020-03-22,90
15996,,Mauritania,2020-03-22,2
15997,,Mauritius,2020-03-22,28
15998,,Mexico,2020-03-22,316
15999,,Moldova,2020-03-22,94
16000,,Monaco,2020-03-22,23
16001,,Mongolia,2020-03-22,10
16002,,Montenegro,2020-03-22,21
16003,,Morocco,2020-03-22,115
16004,,Namibia,2020-03-22,3
16005,,Nepal,2020-03-22,1
16006,Aruba,Netherlands,2020-03-22,9
16007,Curacao,Netherlands,2020-03-22,3
16008,Sint Maarten,Netherlands,2020-03-22,1
16009,,Netherlands,2020-03-22,4204
16010,,New Zealand,2020-03-22,102
16011,,Nicaragua,2020-03-22,2
16012,,Niger,2020-03-22,2
16013,,Nigeria,2020-03-22,30
16014,,North Macedonia,2020-03-22,115
16015,,Norway,2020-03-22,2385
16016,,Oman,2020-03-22,55
16017,,Pakistan,2020-03-22,776
16018,,Panama,2020-03-22,313
16019,,Papua New Guinea,2020-03-22,1
16020,,Paraguay,2020-03-22,22
16021,,Peru,2020-03-22,363
16022,,Philippines,2020-03-22,380
16023,,Poland,2020-03-22,634
16024,,Portugal,2020-03-22,1600
16025,,Qatar,2020-03-22,494
16026,,Romania,2020-03-22,433
16027,,Russia,2020-03-22,367
16028,,Rwanda,2020-03-22,19
16029,,Saint Lucia,2020-03-22,2
16030,,Saint Vincent and the Grenadines,2020-03-22,1
16031,,San Marino,2020-03-22,175
16032,,Saudi Arabia,2020-03-22,511
16033,,Senegal,2020-03-22,67
16034,,Serbia,2020-03-22,222
16035,,Seychelles,2020-03-22,7
16036,,Singapore,2020-03-22,455
16037,,Slovakia,2020-03-22,185
16038,,Slovenia,2020-03-22,414
16039,,Somalia,2020-03-22,1
16040,,South Africa,2020-03-22,274
16041,,Spain,2020-03-22,28768
16042,,Sri Lanka,2020-03-22,82
16043,,Sudan,2020-03-22,2
16044,,Suriname,2020-03-22,5
16045,,Sweden,2020-03-22,1934
16046,,Switzerland,2020-03-22,7474
16047,,Taiwan*,2020-03-22,169
16048,,Tanzania,2020-03-22,12
16049,,Thailand,2020-03-22,599
16050,,Togo,2020-03-22,16
16051,,Trinidad and Tobago,2020-03-22,50
16052,,Tunisia,2020-03-22,75
16053,,Turkey,2020-03-22,1236
16054,,Uganda,2020-03-22,1
16055,,Ukraine,2020-03-22,73
16056,,United Arab Emirates,2020-03-22,153
16057,Bermuda,United Kingdom,2020-03-22,6
16058,Cayman Islands,United Kingdom,2020-03-22,3
16059,Channel Islands,United Kingdom,2020-03-22,32
16060,Gibraltar,United Kingdom,2020-03-22,15
16061,Isle of Man,United Kingdom,2020-03-22,5
16062,Montserrat,United Kingdom,2020-03-22,1
16063,,United Kingdom,2020-03-22,5683
16064,,Uruguay,2020-03-22,158
16065,,US,2020-03-22,33276
16066,,Uzbekistan,2020-03-22,43
16067,,Venezuela,2020-03-22,70
16068,,Vietnam,2020-03-22,113
16069,,Zambia,2020-03-22,3
16070,,Zimbabwe,2020-03-22,3
16071,Diamond Princess,Canada,2020-03-22,0
16072,,Dominica,2020-03-22,1
16073,,Grenada,2020-03-22,1
16074,,Mozambique,2020-03-22,1
16075,,Syria,2020-03-22,1
16076,,Timor-Leste,2020-03-22,1
16077,,Belize,2020-03-22,0
16078,Recovered,Canada,2020-03-22,0
16079,,Laos,2020-03-22,0
16080,,Libya,2020-03-22,0
16081,,West Bank and Gaza,2020-03-22,52
16082,,Guinea-Bissau,2020-03-22,0
16083,,Mali,2020-03-22,0
16084,,Saint Kitts and Nevis,2020-03-22,0
16085,Northwest Territories,Canada,2020-03-22,0
16086,Yukon,Canada,2020-03-22,0
16087,,Kosovo,2020-03-22,0
16088,,Burma,2020-03-22,0
16089,Anguilla,United Kingdom,2020-03-22,0
16090,British Virgin Islands,United Kingdom,2020-03-22,0
16091,Turks and Caicos Islands,United Kingdom,2020-03-22,0
16092,,MS Zaandam,2020-03-22,0
16093,,Botswana,2020-03-22,0
16094,,Burundi,2020-03-22,0
16095,,Sierra Leone,2020-03-22,0
16096,"Bonaire, Sint Eustatius and Saba",Netherlands,2020-03-22,0
16097,,Malawi,2020-03-22,0
16098,Falkland Islands (Malvinas),United Kingdom,2020-03-22,0
16099,Saint Pierre and Miquelon,France,2020-03-22,0
16100,,South Sudan,2020-03-22,0
16101,,Western Sahara,2020-03-22,0
16102,,Sao Tome and Principe,2020-03-22,0
16103,,Yemen,2020-03-22,0
16104,,Afghanistan,2020-03-23,40
16105,,Albania,2020-03-23,104
16106,,Algeria,2020-03-23,230
16107,,Andorra,2020-03-23,133
16108,,Angola,2020-03-23,3
16109,,Antigua and Barbuda,2020-03-23,3
16110,,Argentina,2020-03-23,301
16111,,Armenia,2020-03-23,235
16112,Australian Capital Territory,Australia,2020-03-23,32
16113,New South Wales,Australia,2020-03-23,669
16114,Northern Territory,Australia,2020-03-23,5
16115,Queensland,Australia,2020-03-23,319
16116,South Australia,Australia,2020-03-23,134
16117,Tasmania,Australia,2020-03-23,28
16118,Victoria,Australia,2020-03-23,355
16119,Western Australia,Australia,2020-03-23,140
16120,,Austria,2020-03-23,4474
16121,,Azerbaijan,2020-03-23,72
16122,,Bahamas,2020-03-23,4
16123,,Bahrain,2020-03-23,377
16124,,Bangladesh,2020-03-23,33
16125,,Barbados,2020-03-23,17
16126,,Belarus,2020-03-23,81
16127,,Belgium,2020-03-23,3743
16128,,Benin,2020-03-23,5
16129,,Bhutan,2020-03-23,2
16130,,Bolivia,2020-03-23,27
16131,,Bosnia and Herzegovina,2020-03-23,136
16132,,Brazil,2020-03-23,1924
16133,,Brunei,2020-03-23,91
16134,,Bulgaria,2020-03-23,201
16135,,Burkina Faso,2020-03-23,99
16136,,Cabo Verde,2020-03-23,3
16137,,Cambodia,2020-03-23,87
16138,,Cameroon,2020-03-23,56
16139,Alberta,Canada,2020-03-23,301
16140,British Columbia,Canada,2020-03-23,472
16141,Grand Princess,Canada,2020-03-23,13
16142,Manitoba,Canada,2020-03-23,20
16143,New Brunswick,Canada,2020-03-23,17
16144,Newfoundland and Labrador,Canada,2020-03-23,24
16145,Nova Scotia,Canada,2020-03-23,41
16146,Ontario,Canada,2020-03-23,503
16147,Prince Edward Island,Canada,2020-03-23,3
16148,Quebec,Canada,2020-03-23,628
16149,Saskatchewan,Canada,2020-03-23,66
16150,,Central African Republic,2020-03-23,3
16151,,Chad,2020-03-23,1
16152,,Chile,2020-03-23,746
16153,Anhui,China,2020-03-23,990
16154,Beijing,China,2020-03-23,537
16155,Chongqing,China,2020-03-23,578
16156,Fujian,China,2020-03-23,313
16157,Gansu,China,2020-03-23,136
16158,Guangdong,China,2020-03-23,1415
16159,Guangxi,China,2020-03-23,254
16160,Guizhou,China,2020-03-23,146
16161,Hainan,China,2020-03-23,168
16162,Hebei,China,2020-03-23,319
16163,Heilongjiang,China,2020-03-23,484
16164,Henan,China,2020-03-23,1274
16165,Hong Kong,China,2020-03-23,356
16166,Hubei,China,2020-03-23,67800
16167,Hunan,China,2020-03-23,1018
16168,Inner Mongolia,China,2020-03-23,75
16169,Jiangsu,China,2020-03-23,633
16170,Jiangxi,China,2020-03-23,936
16171,Jilin,China,2020-03-23,93
16172,Liaoning,China,2020-03-23,127
16173,Macau,China,2020-03-23,24
16174,Ningxia,China,2020-03-23,75
16175,Qinghai,China,2020-03-23,18
16176,Shaanxi,China,2020-03-23,248
16177,Shandong,China,2020-03-23,768
16178,Shanghai,China,2020-03-23,404
16179,Shanxi,China,2020-03-23,134
16180,Sichuan,China,2020-03-23,543
16181,Tianjin,China,2020-03-23,141
16182,Tibet,China,2020-03-23,1
16183,Xinjiang,China,2020-03-23,76
16184,Yunnan,China,2020-03-23,176
16185,Zhejiang,China,2020-03-23,1238
16186,,Colombia,2020-03-23,277
16187,,Congo (Brazzaville),2020-03-23,4
16188,,Congo (Kinshasa),2020-03-23,36
16189,,Costa Rica,2020-03-23,158
16190,,Cote d'Ivoire,2020-03-23,25
16191,,Croatia,2020-03-23,315
16192,,Diamond Princess,2020-03-23,712
16193,,Cuba,2020-03-23,40
16194,,Cyprus,2020-03-23,116
16195,,Czechia,2020-03-23,1236
16196,Faroe Islands,Denmark,2020-03-23,118
16197,Greenland,Denmark,2020-03-23,4
16198,,Denmark,2020-03-23,1450
16199,,Djibouti,2020-03-23,3
16200,,Dominican Republic,2020-03-23,245
16201,,Ecuador,2020-03-23,981
16202,,Egypt,2020-03-23,366
16203,,El Salvador,2020-03-23,3
16204,,Equatorial Guinea,2020-03-23,9
16205,,Eritrea,2020-03-23,1
16206,,Estonia,2020-03-23,352
16207,,Eswatini,2020-03-23,4
16208,,Ethiopia,2020-03-23,11
16209,,Fiji,2020-03-23,3
16210,,Finland,2020-03-23,700
16211,French Guiana,France,2020-03-23,20
16212,French Polynesia,France,2020-03-23,18
16213,Guadeloupe,France,2020-03-23,62
16214,Mayotte,France,2020-03-23,24
16215,New Caledonia,France,2020-03-23,8
16216,Reunion,France,2020-03-23,71
16217,Saint Barthelemy,France,2020-03-23,3
16218,St Martin,France,2020-03-23,8
16219,Martinique,France,2020-03-23,53
16220,,France,2020-03-23,19856
16221,,Gabon,2020-03-23,5
16222,,Gambia,2020-03-23,2
16223,,Georgia,2020-03-23,61
16224,,Germany,2020-03-23,29056
16225,,Ghana,2020-03-23,27
16226,,Greece,2020-03-23,695
16227,,Guatemala,2020-03-23,20
16228,,Guinea,2020-03-23,4
16229,,Guyana,2020-03-23,20
16230,,Haiti,2020-03-23,6
16231,,Holy See,2020-03-23,1
16232,,Honduras,2020-03-23,30
16233,,Hungary,2020-03-23,167
16234,,Iceland,2020-03-23,588
16235,,India,2020-03-23,499
16236,,Indonesia,2020-03-23,579
16237,,Iran,2020-03-23,23049
16238,,Iraq,2020-03-23,266
16239,,Ireland,2020-03-23,1125
16240,,Israel,2020-03-23,1071
16241,,Italy,2020-03-23,63927
16242,,Jamaica,2020-03-23,19
16243,,Japan,2020-03-23,1128
16244,,Jordan,2020-03-23,127
16245,,Kazakhstan,2020-03-23,62
16246,,Kenya,2020-03-23,16
16247,,"Korea, South",2020-03-23,8961
16248,,Kuwait,2020-03-23,189
16249,,Kyrgyzstan,2020-03-23,16
16250,,Latvia,2020-03-23,180
16251,,Lebanon,2020-03-23,267
16252,,Liberia,2020-03-23,3
16253,,Liechtenstein,2020-03-23,51
16254,,Lithuania,2020-03-23,179
16255,,Luxembourg,2020-03-23,875
16256,,Madagascar,2020-03-23,12
16257,,Malaysia,2020-03-23,1518
16258,,Maldives,2020-03-23,13
16259,,Malta,2020-03-23,107
16260,,Mauritania,2020-03-23,2
16261,,Mauritius,2020-03-23,36
16262,,Mexico,2020-03-23,367
16263,,Moldova,2020-03-23,109
16264,,Monaco,2020-03-23,23
16265,,Mongolia,2020-03-23,10
16266,,Montenegro,2020-03-23,27
16267,,Morocco,2020-03-23,143
16268,,Namibia,2020-03-23,4
16269,,Nepal,2020-03-23,2
16270,Aruba,Netherlands,2020-03-23,9
16271,Curacao,Netherlands,2020-03-23,4
16272,Sint Maarten,Netherlands,2020-03-23,2
16273,,Netherlands,2020-03-23,4749
16274,,New Zealand,2020-03-23,102
16275,,Nicaragua,2020-03-23,2
16276,,Niger,2020-03-23,3
16277,,Nigeria,2020-03-23,40
16278,,North Macedonia,2020-03-23,136
16279,,Norway,2020-03-23,2621
16280,,Oman,2020-03-23,66
16281,,Pakistan,2020-03-23,875
16282,,Panama,2020-03-23,345
16283,,Papua New Guinea,2020-03-23,1
16284,,Paraguay,2020-03-23,22
16285,,Peru,2020-03-23,395
16286,,Philippines,2020-03-23,462
16287,,Poland,2020-03-23,749
16288,,Portugal,2020-03-23,2060
16289,,Qatar,2020-03-23,501
16290,,Romania,2020-03-23,576
16291,,Russia,2020-03-23,438
16292,,Rwanda,2020-03-23,36
16293,,Saint Lucia,2020-03-23,3
16294,,Saint Vincent and the Grenadines,2020-03-23,1
16295,,San Marino,2020-03-23,187
16296,,Saudi Arabia,2020-03-23,562
16297,,Senegal,2020-03-23,79
16298,,Serbia,2020-03-23,249
16299,,Seychelles,2020-03-23,7
16300,,Singapore,2020-03-23,509
16301,,Slovakia,2020-03-23,186
16302,,Slovenia,2020-03-23,442
16303,,Somalia,2020-03-23,1
16304,,South Africa,2020-03-23,402
16305,,Spain,2020-03-23,35136
16306,,Sri Lanka,2020-03-23,97
16307,,Sudan,2020-03-23,2
16308,,Suriname,2020-03-23,5
16309,,Sweden,2020-03-23,2046
16310,,Switzerland,2020-03-23,8795
16311,,Taiwan*,2020-03-23,195
16312,,Tanzania,2020-03-23,12
16313,,Thailand,2020-03-23,721
16314,,Togo,2020-03-23,18
16315,,Trinidad and Tobago,2020-03-23,51
16316,,Tunisia,2020-03-23,89
16317,,Turkey,2020-03-23,1529
16318,,Uganda,2020-03-23,9
16319,,Ukraine,2020-03-23,73
16320,,United Arab Emirates,2020-03-23,198
16321,Bermuda,United Kingdom,2020-03-23,6
16322,Cayman Islands,United Kingdom,2020-03-23,5
16323,Channel Islands,United Kingdom,2020-03-23,36
16324,Gibraltar,United Kingdom,2020-03-23,15
16325,Isle of Man,United Kingdom,2020-03-23,13
16326,Montserrat,United Kingdom,2020-03-23,1
16327,,United Kingdom,2020-03-23,6650
16328,,Uruguay,2020-03-23,162
16329,,US,2020-03-23,43843
16330,,Uzbekistan,2020-03-23,46
16331,,Venezuela,2020-03-23,77
16332,,Vietnam,2020-03-23,123
16333,,Zambia,2020-03-23,3
16334,,Zimbabwe,2020-03-23,3
16335,Diamond Princess,Canada,2020-03-23,0
16336,,Dominica,2020-03-23,2
16337,,Grenada,2020-03-23,1
16338,,Mozambique,2020-03-23,1
16339,,Syria,2020-03-23,1
16340,,Timor-Leste,2020-03-23,1
16341,,Belize,2020-03-23,1
16342,Recovered,Canada,2020-03-23,0
16343,,Laos,2020-03-23,0
16344,,Libya,2020-03-23,0
16345,,West Bank and Gaza,2020-03-23,59
16346,,Guinea-Bissau,2020-03-23,0
16347,,Mali,2020-03-23,0
16348,,Saint Kitts and Nevis,2020-03-23,0
16349,Northwest Territories,Canada,2020-03-23,0
16350,Yukon,Canada,2020-03-23,0
16351,,Kosovo,2020-03-23,0
16352,,Burma,2020-03-23,0
16353,Anguilla,United Kingdom,2020-03-23,0
16354,British Virgin Islands,United Kingdom,2020-03-23,0
16355,Turks and Caicos Islands,United Kingdom,2020-03-23,0
16356,,MS Zaandam,2020-03-23,0
16357,,Botswana,2020-03-23,0
16358,,Burundi,2020-03-23,0
16359,,Sierra Leone,2020-03-23,0
16360,"Bonaire, Sint Eustatius and Saba",Netherlands,2020-03-23,0
16361,,Malawi,2020-03-23,0
16362,Falkland Islands (Malvinas),United Kingdom,2020-03-23,0
16363,Saint Pierre and Miquelon,France,2020-03-23,0
16364,,South Sudan,2020-03-23,0
16365,,Western Sahara,2020-03-23,0
16366,,Sao Tome and Principe,2020-03-23,0
16367,,Yemen,2020-03-23,0
16368,,Afghanistan,2020-03-24,74
16369,,Albania,2020-03-24,123
16370,,Algeria,2020-03-24,264
16371,,Andorra,2020-03-24,164
16372,,Angola,2020-03-24,3
16373,,Antigua and Barbuda,2020-03-24,3
16374,,Argentina,2020-03-24,387
16375,,Armenia,2020-03-24,249
16376,Australian Capital Territory,Australia,2020-03-24,39
16377,New South Wales,Australia,2020-03-24,818
16378,Northern Territory,Australia,2020-03-24,6
16379,Queensland,Australia,2020-03-24,397
16380,South Australia,Australia,2020-03-24,170
16381,Tasmania,Australia,2020-03-24,28
16382,Victoria,Australia,2020-03-24,411
16383,Western Australia,Australia,2020-03-24,175
16384,,Austria,2020-03-24,5283
16385,,Azerbaijan,2020-03-24,87
16386,,Bahamas,2020-03-24,5
16387,,Bahrain,2020-03-24,392
16388,,Bangladesh,2020-03-24,39
16389,,Barbados,2020-03-24,18
16390,,Belarus,2020-03-24,81
16391,,Belgium,2020-03-24,4269
16392,,Benin,2020-03-24,6
16393,,Bhutan,2020-03-24,2
16394,,Bolivia,2020-03-24,29
16395,,Bosnia and Herzegovina,2020-03-24,166
16396,,Brazil,2020-03-24,2247
16397,,Brunei,2020-03-24,104
16398,,Bulgaria,2020-03-24,218
16399,,Burkina Faso,2020-03-24,114
16400,,Cabo Verde,2020-03-24,3
16401,,Cambodia,2020-03-24,91
16402,,Cameroon,2020-03-24,66
16403,Alberta,Canada,2020-03-24,359
16404,British Columbia,Canada,2020-03-24,617
16405,Grand Princess,Canada,2020-03-24,13
16406,Manitoba,Canada,2020-03-24,21
16407,New Brunswick,Canada,2020-03-24,18
16408,Newfoundland and Labrador,Canada,2020-03-24,35
16409,Nova Scotia,Canada,2020-03-24,51
16410,Ontario,Canada,2020-03-24,588
16411,Prince Edward Island,Canada,2020-03-24,3
16412,Quebec,Canada,2020-03-24,1013
16413,Saskatchewan,Canada,2020-03-24,72
16414,,Central African Republic,2020-03-24,3
16415,,Chad,2020-03-24,3
16416,,Chile,2020-03-24,922
16417,Anhui,China,2020-03-24,990
16418,Beijing,China,2020-03-24,558
16419,Chongqing,China,2020-03-24,578
16420,Fujian,China,2020-03-24,318
16421,Gansu,China,2020-03-24,136
16422,Guangdong,China,2020-03-24,1428
16423,Guangxi,China,2020-03-24,254
16424,Guizhou,China,2020-03-24,146
16425,Hainan,China,2020-03-24,168
16426,Hebei,China,2020-03-24,319
16427,Heilongjiang,China,2020-03-24,484
16428,Henan,China,2020-03-24,1274
16429,Hong Kong,China,2020-03-24,386
16430,Hubei,China,2020-03-24,67801
16431,Hunan,China,2020-03-24,1018
16432,Inner Mongolia,China,2020-03-24,75
16433,Jiangsu,China,2020-03-24,636
16434,Jiangxi,China,2020-03-24,936
16435,Jilin,China,2020-03-24,93
16436,Liaoning,China,2020-03-24,127
16437,Macau,China,2020-03-24,25
16438,Ningxia,China,2020-03-24,75
16439,Qinghai,China,2020-03-24,18
16440,Shaanxi,China,2020-03-24,249
16441,Shandong,China,2020-03-24,768
16442,Shanghai,China,2020-03-24,414
16443,Shanxi,China,2020-03-24,134
16444,Sichuan,China,2020-03-24,545
16445,Tianjin,China,2020-03-24,145
16446,Tibet,China,2020-03-24,1
16447,Xinjiang,China,2020-03-24,76
16448,Yunnan,China,2020-03-24,176
16449,Zhejiang,China,2020-03-24,1240
16450,,Colombia,2020-03-24,378
16451,,Congo (Brazzaville),2020-03-24,4
16452,,Congo (Kinshasa),2020-03-24,45
16453,,Costa Rica,2020-03-24,177
16454,,Cote d'Ivoire,2020-03-24,73
16455,,Croatia,2020-03-24,382
16456,,Diamond Princess,2020-03-24,712
16457,,Cuba,2020-03-24,48
16458,,Cyprus,2020-03-24,124
16459,,Czechia,2020-03-24,1394
16460,Faroe Islands,Denmark,2020-03-24,122
16461,Greenland,Denmark,2020-03-24,5
16462,,Denmark,2020-03-24,1591
16463,,Djibouti,2020-03-24,3
16464,,Dominican Republic,2020-03-24,312
16465,,Ecuador,2020-03-24,1082
16466,,Egypt,2020-03-24,402
16467,,El Salvador,2020-03-24,5
16468,,Equatorial Guinea,2020-03-24,9
16469,,Eritrea,2020-03-24,1
16470,,Estonia,2020-03-24,369
16471,,Eswatini,2020-03-24,4
16472,,Ethiopia,2020-03-24,12
16473,,Fiji,2020-03-24,4
16474,,Finland,2020-03-24,792
16475,French Guiana,France,2020-03-24,23
16476,French Polynesia,France,2020-03-24,25
16477,Guadeloupe,France,2020-03-24,62
16478,Mayotte,France,2020-03-24,36
16479,New Caledonia,France,2020-03-24,10
16480,Reunion,France,2020-03-24,94
16481,Saint Barthelemy,France,2020-03-24,3
16482,St Martin,France,2020-03-24,8
16483,Martinique,France,2020-03-24,57
16484,,France,2020-03-24,22304
16485,,Gabon,2020-03-24,6
16486,,Gambia,2020-03-24,3
16487,,Georgia,2020-03-24,70
16488,,Germany,2020-03-24,32986
16489,,Ghana,2020-03-24,53
16490,,Greece,2020-03-24,743
16491,,Guatemala,2020-03-24,21
16492,,Guinea,2020-03-24,4
16493,,Guyana,2020-03-24,5
16494,,Haiti,2020-03-24,7
16495,,Holy See,2020-03-24,4
16496,,Honduras,2020-03-24,30
16497,,Hungary,2020-03-24,187
16498,,Iceland,2020-03-24,648
16499,,India,2020-03-24,536
16500,,Indonesia,2020-03-24,686
16501,,Iran,2020-03-24,24811
16502,,Iraq,2020-03-24,316
16503,,Ireland,2020-03-24,1329
16504,,Israel,2020-03-24,1238
16505,,Italy,2020-03-24,69176
16506,,Jamaica,2020-03-24,21
16507,,Japan,2020-03-24,1193
16508,,Jordan,2020-03-24,154
16509,,Kazakhstan,2020-03-24,72
16510,,Kenya,2020-03-24,25
16511,,"Korea, South",2020-03-24,9037
16512,,Kuwait,2020-03-24,191
